beninati|7.118016|7.118016|228,1,7.118016
benitz|7.118016|7.118016|999,1,7.118016
benjamin|6.424869|6.424869|679,1,6.424869;774,1,6.424869
benke|4.409966|13.229898|119,1,4.409966;188,1,4.409966;367,2,8.819932;383,3,13.229898;389,1,4.409966;428,2,8.819932;502,2,8.819932;566,2,8.819932;621,1,4.409966;622,1,4.409966;747,1,4.409966;877,1,4.409966;887,1,4.409966;1049,1,4.409966;1195,1,4.409966
benke-p-j|7.118016|7.118016|428,1,7.118016
benmiloud|6.424869|6.424869|307,1,6.424869;309,1,6.424869
benner|7.118016|7.118016|57,1,7.118016
bennett|4.227644|16.910578|125,1,4.227644;150,1,4.227644;164,1,4.227644;284,1,4.227644;285,1,4.227644;290,1,4.227644;318,2,8.455289;472,1,4.227644;485,1,4.227644;677,2,8.455289;707,4,16.910578;712,1,4.227644;857,1,4.227644;863,1,4.227644;987,1,4.227644;1061,1,4.227644;1102,1,4.227644;1191,1,4.227644
bennick|7.118016|14.236032|138,2,14.236032
bennion|5.731722|28.658609|203,1,5.731722;591,1,5.731722;722,1,5.731722;931,5,28.658609
bennion-l-j|7.118016|7.118016|931,1,7.118016
benoist|7.118016|7.118016|985,1,7.118016
benoit|7.118016|7.118016|632,1,7.118016
bensadoun|7.118016|7.118016|1195,1,7.118016
benson|4.633110|4.633110|261,1,4.633110;357,1,4.633110;444,1,4.633110;517,1,4.633110;545,1,4.633110;634,1,4.633110;640,1,4.633110;681,1,4.633110;892,1,4.633110;986,1,4.633110;1042,1,4.633110;1105,1,4.633110
benson-p-f|7.118016|7.118016|1122,1,7.118016
bentley|7.118016|7.118016|484,1,7.118016
bentley-d|6.424869|6.424869|162,1,6.424869;484,1,6.424869
benton|6.424869|6.424869|178,1,6.424869;788,1,6.424869
bentwich|7.118016|7.118016|5,1,7.118016
benyoseph|4.720121|14.160363|388,2,9.440242;501,1,4.720121;619,1,4.720121;630,2,9.440242;637,1,4.720121;672,2,9.440242;734,1,4.720121;852,3,14.160363;853,2,9.440242;871,1,4.720121;1051,2,9.440242
benz|7.118016|7.118016|433,1,7.118016
benzamidine|6.019404|18.058212|519,2,12.038808;947,1,6.019404;1065,3,18.058212
benzamidines|7.118016|7.118016|1065,1,7.118016
benzeev|7.118016|7.118016|255,1,7.118016
benzene-hexachloride|7.118016|7.118016|77,1,7.118016
benzene-nabr|7.118016|7.118016|415,1,7.118016
benzidine|7.118016|7.118016|873,1,7.118016
benzie|6.424869|6.424869|357,1,6.424869;631,1,6.424869
benzoates|7.118016|7.118016|1135,1,7.118016
benzonana|7.118016|7.118016|787,1,7.118016
benzoyl-arginine-p-|7.118016|7.118016|714,1,7.118016
benzoyl-l-arginine|7.118016|7.118016|672,1,7.118016
benzoylarginine-nitroanilide|7.118016|7.118016|714,1,7.118016
ber|7.118016|7.118016|69,1,7.118016
berard-badier|7.118016|7.118016|778,1,7.118016
beratis|3.289375|39.472498|54,1,3.289375;111,1,3.289375;121,1,3.289375;141,1,3.289375;188,1,3.289375;212,1,3.289375;234,1,3.289375;300,1,3.289375;302,1,3.289375;304,1,3.289375;308,12,39.472498;357,1,3.289375;367,1,3.289375;383,1,3.289375;389,1,3.289375;400,1,3.289375;409,1,3.289375;433,1,3.289375;440,1,3.289375;442,1,3.289375;463,1,3.289375;488,1,3.289375;493,1,3.289375;502,2,6.578750;528,1,3.289375;546,1,3.289375;564,1,3.289375;566,1,3.289375;568,1,3.289375;570,1,3.289375;571,1,3.289375;572,1,3.289375;573,1,3.289375;620,1,3.289375;622,1,3.289375;643,1,3.289375;723,1,3.289375;743,1,3.289375;744,1,3.289375;745,1,3.289375;854,1,3.289375;888,1,3.289375;1054,2,6.578750;1202,1,3.289375;1207,1,3.289375;1231,1,3.289375
beratis-n-g|7.118016|7.118016|308,1,7.118016
berdel|7.118016|7.118016|339,1,7.118016
berdischewsky|5.326257|5.326257|221,1,5.326257;367,1,5.326257;585,1,5.326257;587,1,5.326257;786,1,5.326257;886,1,5.326257
berdon|5.508578|16.525735|320,1,5.508578;351,1,5.508578;367,1,5.508578;516,3,16.525735;788,1,5.508578
berenson|7.118016|7.118016|720,1,7.118016
berezhinskaya|7.118016|7.118016|1076,1,7.118016
berg|4.122284|8.244568|3,1,4.122284;4,1,4.122284;45,1,4.122284;125,1,4.122284;172,1,4.122284;173,1,4.122284;205,1,4.122284;413,1,4.122284;419,1,4.122284;464,2,8.244568;488,1,4.122284;538,1,4.122284;539,1,4.122284;640,1,4.122284;692,1,4.122284;748,1,4.122284;781,1,4.122284;978,1,4.122284;985,1,4.122284;1163,1,4.122284
berg-k|7.118016|7.118016|643,1,7.118016
berg-n-o|7.118016|7.118016|979,1,7.118016
berg-u|7.118016|7.118016|1163,1,7.118016
bergan|4.227644|16.910578|6,1,4.227644;7,1,4.227644;174,4,16.910578;175,2,8.455289;318,1,4.227644;479,1,4.227644;586,1,4.227644;587,2,8.455289;677,1,4.227644;682,1,4.227644;775,1,4.227644;880,1,4.227644;941,1,4.227644;982,1,4.227644;1005,1,4.227644;1016,4,16.910578;1081,1,4.227644;1085,1,4.227644
bergan-t|6.424869|6.424869|174,1,6.424869;1016,1,6.424869
berge|7.118016|7.118016|1203,1,7.118016
bergen|7.118016|7.118016|164,1,7.118016
berger|4.920792|9.841583|145,1,4.920792;196,1,4.920792;517,1,4.920792;734,1,4.920792;776,1,4.920792;1036,2,9.841583;1042,1,4.920792;1080,1,4.920792;1105,2,9.841583
berger-h-j|7.118016|7.118016|1036,1,7.118016
berger-h-m|7.118016|7.118016|709,1,7.118016
bergeron|7.118016|7.118016|186,1,7.118016
berggard|6.424869|6.424869|66,1,6.424869;83,1,6.424869
bergh|7.118016|7.118016|298,1,7.118016
berghout|5.508578|5.508578|51,1,5.508578;139,1,5.508578;501,1,5.508578;954,1,5.508578;956,1,5.508578
berglund|6.019404|6.019404|239,1,6.019404;965,1,6.019404;985,1,6.019404
bergman|6.019404|6.019404|602,1,6.019404;788,1,6.019404;998,1,6.019404
bergmann|5.508578|5.508578|237,1,5.508578;448,1,5.508578;639,1,5.508578;722,1,5.508578;816,1,5.508578
bergmeyer|6.019404|6.019404|305,1,6.019404;364,1,6.019404;827,1,6.019404
bergner|5.172106|5.172106|20,1,5.172106;356,1,5.172106;367,1,5.172106;430,1,5.172106;623,1,5.172106;669,1,5.172106;1044,1,5.172106
bergofsky|6.424869|12.849738|239,2,12.849738;999,1,6.424869
bergogneberezin|7.118016|7.118016|60,1,7.118016
bergoz|7.118016|7.118016|720,1,7.118016
bergs|7.118016|7.118016|382,1,7.118016
bergsma|5.731722|5.731722|188,1,5.731722;631,1,5.731722;774,1,5.731722;1226,1,5.731722
bergstrand|6.019404|18.058212|261,3,18.058212;357,1,6.019404;593,1,6.019404
bergstrom|5.731722|5.731722|4,1,5.731722;128,1,5.731722;843,1,5.731722;1074,1,5.731722
berk|4.720121|28.320726|149,1,4.720121;299,1,4.720121;343,2,9.440242;364,2,9.440242;396,1,4.720121;441,1,4.720121;632,6,28.320726;640,1,4.720121;787,1,4.720121;848,1,4.720121;868,1,4.720121
berke|7.118016|7.118016|602,1,7.118016
berkin|4.633110|4.633110|88,1,4.633110;91,1,4.633110;379,1,4.633110;394,1,4.633110;548,1,4.633110;596,1,4.633110;800,1,4.633110;829,1,4.633110;995,1,4.633110;1000,1,4.633110;1081,1,4.633110;1142,1,4.633110
berkson|7.118016|7.118016|829,1,7.118016
berl|4.815431|48.154311|178,1,4.815431;418,1,4.815431;543,1,4.815431;651,1,4.815431;706,1,4.815431;725,2,9.630862;774,1,4.815431;778,10,48.154311;1074,1,4.815431;1078,1,4.815431
berlin|6.424869|6.424869|711,1,6.424869;747,1,6.424869
berman|5.508578|5.508578|403,1,5.508578;610,1,5.508578;620,1,5.508578;985,1,5.508578;1216,1,5.508578
berman-j-m|7.118016|7.118016|679,1,7.118016
bermudez|7.118016|7.118016|162,1,7.118016
bernades|7.118016|7.118016|261,1,7.118016
bernal|6.019404|6.019404|362,1,6.019404;363,1,6.019404;870,1,6.019404
bernard|5.172106|10.344212|172,1,5.172106;420,1,5.172106;697,2,10.344212;717,1,5.172106;747,1,5.172106;866,1,5.172106;1230,1,5.172106
bernaudin|7.118016|7.118016|219,1,7.118016
berne|6.019404|6.019404|314,1,6.019404;649,1,6.019404;866,1,6.019404
bernfeld|5.508578|11.017157|372,1,5.508578;513,1,5.508578;602,2,11.017157;632,2,11.017157;946,1,5.508578
bernhard|6.424869|6.424869|191,1,6.424869;986,1,6.424869
bernheim|5.731722|5.731722|161,1,5.731722;367,1,5.731722;429,1,5.731722;668,1,5.731722
bernier|6.424869|6.424869|507,1,6.424869;667,1,6.424869
berninger|7.118016|7.118016|413,1,7.118016
bernsohn|6.424869|6.424869|13,1,6.424869;357,1,6.424869
bernstein|4.284803|12.854409|98,1,4.284803;128,1,4.284803;190,1,4.284803;213,1,4.284803;257,1,4.284803;264,1,4.284803;320,1,4.284803;382,1,4.284803;441,1,4.284803;465,1,4.284803;543,3,12.854409;771,1,4.284803;866,1,4.284803;986,1,4.284803;1044,1,4.284803;1080,1,4.284803;1221,1,4.284803
berridge|6.424869|6.424869|493,1,6.424869;1152,1,6.424869
berry|4.073494|12.220481|37,1,4.073494;110,1,4.073494;119,1,4.073494;157,1,4.073494;179,1,4.073494;183,1,4.073494;245,3,12.220481;316,2,8.146988;317,1,4.073494;367,1,4.073494;441,1,4.073494;480,1,4.073494;509,1,4.073494;809,1,4.073494;1032,1,4.073494;1075,1,4.073494;1110,1,4.073494;1111,1,4.073494;1188,1,4.073494;1208,1,4.073494;1229,1,4.073494
berry-d-h|7.118016|7.118016|606,1,7.118016
berry-h-k|6.424869|6.424869|179,1,6.424869;245,1,6.424869
berryman-c-c|7.118016|7.118016|714,1,7.118016
berson|7.118016|7.118016|56,1,7.118016
berteloot|7.118016|7.118016|707,1,7.118016
berthillier|7.118016|7.118016|672,1,7.118016
berthold|7.118016|7.118016|452,1,7.118016
bertholon|7.118016|7.118016|601,1,7.118016
berti|7.118016|7.118016|905,1,7.118016
bertoni|6.424869|6.424869|673,1,6.424869;725,1,6.424869
bertonifreddari|7.118016|7.118016|579,1,7.118016
bertram|7.118016|14.236032|513,2,14.236032
bertrand|5.172106|5.172106|179,1,5.172106;464,1,5.172106;779,1,5.172106;809,1,5.172106;1032,1,5.172106;1208,1,5.172106;1209,1,5.172106
besides|6.424869|6.424869|592,1,6.424869;1016,1,6.424869
besley|3.454455|3.454455|31,1,3.454455;54,1,3.454455;83,1,3.454455;84,1,3.454455;111,1,3.454455;113,1,3.454455;199,1,3.454455;212,1,3.454455;219,1,3.454455;247,1,3.454455;252,1,3.454455;301,1,3.454455;302,1,3.454455;309,1,3.454455;367,1,3.454455;383,1,3.454455;389,1,3.454455;433,1,3.454455;440,1,3.454455;442,1,3.454455;486,1,3.454455;488,1,3.454455;499,1,3.454455;502,1,3.454455;526,1,3.454455;530,1,3.454455;562,1,3.454455;574,1,3.454455;643,1,3.454455;682,1,3.454455;745,1,3.454455;747,1,3.454455;852,1,3.454455;888,1,3.454455;946,1,3.454455;1071,1,3.454455;1199,1,3.454455;1203,1,3.454455;1204,1,3.454455
bessey|5.731722|5.731722|58,1,5.731722;164,1,5.731722;403,1,5.731722;539,1,5.731722
bessman|6.019404|6.019404|45,1,6.019404;119,1,6.019404;201,1,6.019404
best|3.822179|11.466538|297,1,3.822179;332,1,3.822179;354,1,3.822179;365,1,3.822179;367,1,3.822179;374,1,3.822179;384,3,11.466538;412,1,3.822179;440,1,3.822179;487,1,3.822179;489,1,3.822179;547,1,3.822179;597,1,3.822179;638,1,3.822179;645,1,3.822179;650,1,3.822179;695,1,3.822179;733,1,3.822179;813,1,3.822179;845,1,3.822179;883,1,3.822179;891,1,3.822179;942,1,3.822179;958,1,3.822179;975,1,3.822179;988,1,3.822179;1232,1,3.822179
beta|6.424869|6.424869|243,1,6.424869;692,1,6.424869
beta-|5.731722|5.731722|304,1,5.731722;572,1,5.731722;827,1,5.731722;865,1,5.731722
beta-adrenergic|5.326257|10.652513|193,1,5.326257;546,1,5.326257;957,2,10.652513;1152,1,5.326257;1192,1,5.326257;1218,1,5.326257
beta-cell|7.118016|7.118016|91,1,7.118016
beta-d-|7.118016|7.118016|827,1,7.118016
beta-d-fucosidase|7.118016|21.354049|827,3,21.354049
beta-estradiol|7.118016|14.236032|836,2,14.236032
beta-galactosidases|5.508578|5.508578|897,1,5.508578;1039,1,5.508578;1049,1,5.508578;1149,1,5.508578;1171,1,5.508578
beta-globulins|6.424869|6.424869|32,1,6.424869;345,1,6.424869
beta-glucosaminidase|7.118016|7.118016|165,1,7.118016
beta-glucuronidase|5.508578|22.034313|165,2,11.017157;304,4,22.034313;605,2,11.017157;827,3,16.525735;865,3,16.525735
beta-lactamantibiotics|7.118016|7.118016|1037,1,7.118016
beta-mannosidase|7.118016|14.236032|169,2,14.236032
beta-n-|7.118016|7.118016|1048,1,7.118016
beta-n-acetylglucosaminidase|7.118016|14.236032|1048,2,14.236032
beta-oxidation|7.118016|14.236032|281,2,14.236032
beta-receptors|7.118016|7.118016|1152,1,7.118016
bethesda|7.118016|7.118016|1086,1,7.118016
betremieux|7.118016|7.118016|308,1,7.118016
bettelheim|5.038575|10.077149|138,1,5.038575;367,1,5.038575;438,1,5.038575;439,1,5.038575;501,2,10.077149;531,1,5.038575;956,1,5.038575;963,1,5.038575
better|3.899140|7.798281|10,1,3.899140;88,1,3.899140;124,1,3.899140;256,1,3.899140;258,1,3.899140;356,1,3.899140;438,2,7.798281;513,1,3.899140;538,1,3.899140;540,1,3.899140;579,1,3.899140;593,1,3.899140;596,1,3.899140;607,1,3.899140;652,1,3.899140;658,1,3.899140;762,1,3.899140;763,1,3.899140;875,1,3.899140;942,1,3.899140;1066,1,3.899140;1080,1,3.899140;1085,1,3.899140;1208,1,3.899140;1227,1,3.899140
better-quality|7.118016|7.118016|1133,1,7.118016
betuel-h|7.118016|7.118016|973,1,7.118016
betweem|7.118016|7.118016|957,1,7.118016
between|1.565057|9.390340|2,2,3.130113;4,1,1.565057;6,1,1.565057;11,1,1.565057;16,1,1.565057;18,2,3.130113;25,2,3.130113;30,2,3.130113;32,1,1.565057;36,1,1.565057;38,1,1.565057;42,1,1.565057;46,1,1.565057;53,1,1.565057;61,2,3.130113;64,1,1.565057;67,1,1.565057;75,1,1.565057;76,1,1.565057;92,2,3.130113;96,1,1.565057;101,2,3.130113;103,1,1.565057;105,1,1.565057;106,1,1.565057;107,1,1.565057;114,2,3.130113;117,3,4.695170;120,2,3.130113;123,2,3.130113;127,1,1.565057;132,2,3.130113;136,3,4.695170;140,3,4.695170;146,1,1.565057;150,1,1.565057;157,1,1.565057;160,2,3.130113;168,2,3.130113;170,1,1.565057;171,2,3.130113;174,3,4.695170;175,1,1.565057;182,1,1.565057;189,1,1.565057;190,1,1.565057;192,1,1.565057;199,1,1.565057;201,1,1.565057;203,2,3.130113;204,1,1.565057;217,1,1.565057;219,1,1.565057;229,2,3.130113;230,1,1.565057;232,1,1.565057;235,1,1.565057;241,1,1.565057;242,3,4.695170;244,2,3.130113;249,1,1.565057;251,2,3.130113;255,1,1.565057;257,2,3.130113;267,1,1.565057;271,2,3.130113;276,1,1.565057;277,1,1.565057;279,1,1.565057;289,1,1.565057;298,1,1.565057;302,2,3.130113;304,6,9.390340;305,3,4.695170;306,2,3.130113;308,1,1.565057;311,1,1.565057;339,1,1.565057;345,1,1.565057;346,2,3.130113;352,1,1.565057;353,2,3.130113;355,1,1.565057;356,1,1.565057;361,2,3.130113;368,2,3.130113;372,1,1.565057;374,1,1.565057;381,1,1.565057;388,1,1.565057;405,1,1.565057;410,1,1.565057;413,1,1.565057;415,1,1.565057;421,1,1.565057;422,2,3.130113;429,1,1.565057;437,2,3.130113;443,1,1.565057;445,1,1.565057;462,1,1.565057;477,1,1.565057;481,1,1.565057;483,1,1.565057;493,2,3.130113;500,1,1.565057;509,2,3.130113;517,2,3.130113;521,1,1.565057;523,2,3.130113;524,3,4.695170;527,4,6.260226;528,1,1.565057;530,1,1.565057;532,1,1.565057;541,2,3.130113;546,1,1.565057;547,2,3.130113;552,1,1.565057;554,1,1.565057;558,1,1.565057;561,2,3.130113;562,1,1.565057;565,1,1.565057;569,2,3.130113;570,1,1.565057;571,2,3.130113;573,1,1.565057;574,1,1.565057;575,4,6.260226;576,1,1.565057;584,1,1.565057;585,1,1.565057;586,1,1.565057;593,1,1.565057;594,2,3.130113;604,2,3.130113;609,1,1.565057;610,1,1.565057;621,1,1.565057;622,1,1.565057;632,1,1.565057;635,1,1.565057;636,1,1.565057;642,1,1.565057;650,1,1.565057;651,1,1.565057;652,2,3.130113;655,1,1.565057;658,2,3.130113;659,1,1.565057;661,1,1.565057;664,1,1.565057;670,1,1.565057;672,1,1.565057;677,1,1.565057;678,1,1.565057;685,1,1.565057;699,1,1.565057;701,1,1.565057;702,1,1.565057;704,2,3.130113;733,1,1.565057;734,1,1.565057;735,2,3.130113;740,3,4.695170;741,1,1.565057;746,1,1.565057;754,1,1.565057;762,1,1.565057;768,2,3.130113;774,1,1.565057;782,1,1.565057;786,1,1.565057;791,2,3.130113;792,1,1.565057;794,1,1.565057;796,1,1.565057;799,1,1.565057;801,1,1.565057;803,1,1.565057;808,1,1.565057;809,1,1.565057;811,1,1.565057;849,1,1.565057;851,1,1.565057;856,1,1.565057;865,1,1.565057;869,1,1.565057;870,1,1.565057;886,1,1.565057;892,1,1.565057;895,2,3.130113;900,2,3.130113;906,1,1.565057;909,1,1.565057;917,1,1.565057;927,1,1.565057;945,1,1.565057;949,1,1.565057;952,1,1.565057;954,1,1.565057;957,1,1.565057;960,1,1.565057;963,1,1.565057;972,2,3.130113;973,1,1.565057;976,2,3.130113;977,1,1.565057;981,1,1.565057;983,1,1.565057;984,3,4.695170;988,1,1.565057;989,1,1.565057;991,1,1.565057;1002,1,1.565057;1011,1,1.565057;1017,1,1.565057;1022,1,1.565057;1025,2,3.130113;1031,1,1.565057;1036,1,1.565057;1057,1,1.565057;1068,1,1.565057;1070,1,1.565057;1091,3,4.695170;1094,1,1.565057;1100,1,1.565057;1112,1,1.565057;1115,1,1.565057;1116,3,4.695170;1119,1,1.565057;1122,2,3.130113;1125,1,1.565057;1126,2,3.130113;1132,2,3.130113;1134,1,1.565057;1137,2,3.130113;1141,1,1.565057;1142,1,1.565057;1143,1,1.565057;1145,1,1.565057;1146,1,1.565057;1152,2,3.130113;1153,1,1.565057;1157,1,1.565057;1160,1,1.565057;1166,1,1.565057;1168,1,1.565057;1197,3,4.695170;1199,1,1.565057;1200,1,1.565057;1207,2,3.130113;1209,1,1.565057;1211,1,1.565057;1220,1,1.565057;1227,1,1.565057;1233,2,3.130113
beumont|7.118016|14.236032|759,2,14.236032
beutler|4.720121|14.160363|13,2,9.440242;75,2,9.440242;169,1,4.720121;201,1,4.720121;245,1,4.720121;305,1,4.720121;357,2,9.440242;543,1,4.720121;605,1,4.720121;1006,1,4.720121;1080,3,14.160363
beutner|7.118016|7.118016|1090,1,7.118016
bevelander|7.118016|7.118016|74,1,7.118016
beveridge|6.019404|6.019404|431,1,6.019404;712,1,6.019404;1210,1,6.019404
beveridge-j|7.118016|7.118016|542,1,7.118016
beyer|6.424869|6.424869|857,1,6.424869;1054,1,6.424869
beylot|7.118016|7.118016|414,1,7.118016
beyond|4.815431|4.815431|76,1,4.815431;119,1,4.815431;144,1,4.815431;348,1,4.815431;401,1,4.815431;506,1,4.815431;840,1,4.815431;845,1,4.815431;867,1,4.815431;873,1,4.815431
bgbg|7.118016|7.118016|742,1,7.118016
bgm|7.118016|7.118016|1193,1,7.118016
bgr|7.118016|7.118016|75,1,7.118016
bhagat|7.118016|7.118016|367,1,7.118016
bhakoo|7.118016|7.118016|274,1,7.118016
bhargava|7.118016|7.118016|178,1,7.118016
bhaskar|5.508578|11.017157|76,1,5.508578;254,2,11.017157;371,2,11.017157;601,1,5.508578;857,1,5.508578
bhatia|7.118016|7.118016|178,1,7.118016
bhattacharya-s-n|7.118016|7.118016|674,1,7.118016
bhattacharyya|7.118016|7.118016|666,1,7.118016
bhatti|7.118016|7.118016|498,1,7.118016
bhisey|7.118016|7.118016|433,1,7.118016
bhr|6.019404|6.019404|798,1,6.019404;908,1,6.019404;1222,1,6.019404
bianco|7.118016|7.118016|719,1,7.118016
biandrate|7.118016|7.118016|455,1,7.118016
bias|5.731722|5.731722|768,1,5.731722;791,1,5.731722;1078,1,5.731722;1189,1,5.731722
biased|7.118016|7.118016|607,1,7.118016
biases|7.118016|14.236032|607,2,14.236032
biasing|7.118016|7.118016|266,1,7.118016
biberfeld|6.424869|6.424869|575,1,6.424869;602,1,6.424869
biberstein|6.424869|6.424869|595,1,6.424869;1190,1,6.424869
bibl|6.019404|6.019404|178,1,6.019404;583,1,6.019404;974,1,6.019404
bicarbonate|5.172106|15.516318|65,3,15.516318;312,1,5.172106;422,1,5.172106;561,1,5.172106;791,1,5.172106;951,3,15.516318;1012,1,5.172106
bicarbonate-secretory|7.118016|7.118016|65,1,7.118016
bicarbonates|5.326257|5.326257|65,1,5.326257;208,1,5.326257;422,1,5.326257;439,1,5.326257;478,1,5.326257;916,1,5.326257
bickel|5.731722|5.731722|13,1,5.731722;69,1,5.731722;543,1,5.731722;661,1,5.731722
bickert|7.118016|7.118016|602,1,7.118016
bicycle|7.118016|7.118016|1105,1,7.118016
biempica|7.118016|7.118016|514,1,7.118016
bienenstock|7.118016|14.236032|509,2,14.236032
bienenstock-j|7.118016|7.118016|509,1,7.118016
bier|7.118016|7.118016|528,1,7.118016
bieri|4.920792|68.891083|156,1,4.920792;164,1,4.920792;168,1,4.920792;294,1,4.920792;579,14,68.891083;673,8,39.366333;725,1,4.920792;874,1,4.920792;1213,1,4.920792
bieri-j-g|6.424869|6.424869|579,1,6.424869;673,1,6.424869
bierman|5.731722|5.731722|315,1,5.731722;541,1,5.731722;985,1,5.731722;1002,1,5.731722
bierman-c-w|7.118016|7.118016|541,1,7.118016
bierring|6.424869|6.424869|827,1,6.424869;986,1,6.424869
bierwalter|7.118016|7.118016|293,1,7.118016
bieth|6.424869|6.424869|672,1,6.424869;1216,1,6.424869
bifida|6.019404|12.038808|116,1,6.019404;250,2,12.038808;555,1,6.019404
big|7.118016|7.118016|2,1,7.118016
bigelow|7.118016|7.118016|910,1,7.118016
biggar|4.073494|12.220481|17,3,12.220481;54,1,4.073494;83,1,4.073494;159,1,4.073494;198,1,4.073494;367,1,4.073494;389,1,4.073494;430,1,4.073494;436,1,4.073494;445,1,4.073494;503,1,4.073494;511,1,4.073494;515,1,4.073494;566,1,4.073494;586,1,4.073494;587,2,8.146988;764,1,4.073494;901,1,4.073494;982,1,4.073494;985,1,4.073494;1198,1,4.073494
biggar-w-d|7.118016|7.118016|17,1,7.118016
biggs|5.731722|11.463444|67,1,5.731722;706,2,11.463444;719,1,5.731722;760,1,5.731722
bigler|6.424869|6.424869|484,1,6.424869;799,1,6.424869
biglieri|7.118016|7.118016|213,1,7.118016
bignon|6.424869|12.849738|602,1,6.424869;817,2,12.849738
bigonesse-p|7.118016|7.118016|220,1,7.118016
bijman|6.019404|12.038808|65,1,6.019404;136,1,6.019404;478,2,12.038808
bijnen|7.118016|7.118016|196,1,7.118016
bilateral|6.019404|6.019404|351,1,6.019404;721,1,6.019404;1013,1,6.019404
bilaterally|6.019404|6.019404|329,1,6.019404;1073,1,6.019404;1076,1,6.019404
bilbrey|7.118016|7.118016|582,1,7.118016
bile|3.859920|54.038875|128,3,11.579759;203,14,54.038875;230,3,11.579759;264,1,3.859920;311,5,19.299598;421,12,46.319036;422,7,27.019438;472,2,7.719839;593,2,7.719839;613,1,3.859920;639,3,11.579759;653,2,7.719839;654,6,23.159518;655,8,30.879357;657,11,42.459116;722,4,15.439679;812,7,27.019438;831,1,3.859920;896,2,7.719839;931,2,7.719839;986,2,7.719839;988,11,42.459116;989,6,23.159518;1008,1,3.859920;1011,9,34.739277;1157,4,15.439679
bile-acids-and-salts|4.345427|8.690855|128,1,4.345427;203,2,8.690855;422,1,4.345427;613,1,4.345427;639,2,8.690855;653,1,4.345427;654,1,4.345427;655,1,4.345427;657,2,8.690855;722,1,4.345427;812,1,4.345427;831,1,4.345427;988,1,4.345427;989,1,4.345427;1011,1,4.345427;1157,1,4.345427
bile-ducts|5.731722|11.463444|132,1,5.731722;421,2,11.463444;778,1,5.731722;859,1,5.731722
bile-ducts-intrahepatic|6.424869|6.424869|264,1,6.424869;421,1,6.424869
biliary|3.899140|15.596562|58,2,7.798281;90,1,3.899140;98,2,7.798281;132,1,3.899140;230,1,3.899140;250,1,3.899140;264,3,11.697421;311,1,3.899140;323,1,3.899140;331,1,3.899140;361,4,15.596562;406,1,3.899140;472,1,3.899140;543,1,3.899140;608,1,3.899140;655,1,3.899140;687,1,3.899140;717,4,15.596562;722,2,7.798281;778,1,3.899140;859,1,3.899140;866,1,3.899140;896,1,3.899140;995,1,3.899140;1187,1,3.899140
biliary-tract|6.019404|6.019404|472,1,6.019404;1187,1,6.019404;1213,1,6.019404
biliary-tract-diseases|5.508578|11.017157|148,1,5.508578;361,2,11.017157;472,1,5.508578;760,1,5.508578;1221,1,5.508578
bilious|7.118016|7.118016|35,1,7.118016
bilirubin|7.118016|7.118016|989,1,7.118016
bill|7.118016|7.118016|931,1,7.118016
bille|6.424869|6.424869|97,1,6.424869;793,1,6.424869
billings|7.118016|7.118016|320,1,7.118016
bimodal|6.424869|6.424869|803,1,6.424869;952,1,6.424869
bind|5.172106|10.344212|243,2,10.344212;563,1,5.172106;652,2,10.344212;785,1,5.172106;824,1,5.172106;864,2,10.344212;1191,1,5.172106
binder|5.038575|5.038575|156,1,5.038575;579,1,5.038575;593,1,5.038575;653,1,5.038575;673,1,5.038575;863,1,5.038575;897,1,5.038575;1216,1,5.038575
binding|3.822179|19.110897|5,1,3.822179;53,3,11.466538;123,3,11.466538;124,2,7.644359;164,1,3.822179;185,1,3.822179;243,2,7.644359;279,1,3.822179;318,1,3.822179;388,1,3.822179;519,1,3.822179;563,3,11.466538;652,4,15.288717;747,4,15.288717;786,1,3.822179;843,1,3.822179;860,1,3.822179;864,3,11.466538;932,1,3.822179;952,1,3.822179;969,1,3.822179;1022,5,19.110897;1051,2,7.644359;1139,1,3.822179;1152,1,3.822179;1191,3,11.466538;1200,5,19.110897
binding-sites|5.326257|5.326257|53,1,5.326257;123,1,5.326257;747,1,5.326257;858,1,5.326257;860,1,5.326257;1216,1,5.326257
binding-sites-antibody|7.118016|7.118016|185,1,7.118016
binds|6.424869|6.424869|138,1,6.424869;888,1,6.424869
binger|7.118016|7.118016|1079,1,7.118016
bins|6.424869|6.424869|318,1,6.424869;677,1,6.424869
bint|7.118016|7.118016|796,1,7.118016
bio|5.172106|10.344212|213,1,5.172106;255,2,10.344212;263,1,5.172106;342,1,5.172106;880,1,5.172106;1045,1,5.172106;1190,1,5.172106
bio-gel|6.424869|25.699476|746,4,25.699476;888,1,6.424869
bioassay|4.173577|20.867886|121,2,8.347154;304,1,4.173577;389,1,4.173577;440,1,4.173577;482,1,4.173577;570,3,12.520732;704,1,4.173577;723,2,8.347154;735,5,20.867886;745,2,8.347154;746,1,4.173577;953,4,16.694309;962,1,4.173577;1070,1,4.173577;1071,2,8.347154;1202,2,8.347154;1203,1,4.173577;1204,1,4.173577;1207,1,4.173577
bioassayed|6.424869|6.424869|723,1,6.424869;735,1,6.424869
bioassays|5.508578|5.508578|111,1,5.508578;233,1,5.508578;442,1,5.508578;492,1,5.508578;643,1,5.508578
bioavailability|6.424869|6.424869|705,1,6.424869;1176,1,6.424869
bioch|7.118016|7.118016|164,1,7.118016
bioche|6.424869|6.424869|317,1,6.424869;831,1,6.424869
